anio,mes,fecha_corte,hora,genero,rango_edad,viajes,hora_limpia,hora_num,rango_edad_limpio
2024,Julio,2024-07-01,07:00:00,Otro,31-40 años,13,07:00:00,7,31-40 años
2024,Julio,2024-07-01,08:00:00,Otro,31-40 años,14,08:00:00,8,31-40 años
2024,Julio,2024-07-01,09:00:00,Otro,31-40 años,22,09:00:00,9,31-40 años
2024,Julio,2024-07-01,10:00:00,Otro,31-40 años,15,10:00:00,10,31-40 años
2024,Julio,2024-07-01,11:00:00,Otro,31-40 años,12,11:00:00,11,31-40 años
2024,Julio,2024-07-01,12:00:00,Otro,31-40 años,8,12:00:00,12,31-40 años
2024,Julio,2024-07-01,13:00:00,Otro,31-40 años,33,13:00:00,13,31-40 años
2024,Julio,2024-07-01,14:00:00,Otro,31-40 años,20,14:00:00,14,31-40 años
2024,Julio,2024-07-01,15:00:00,Otro,31-40 años,20,15:00:00,15,31-40 años
2024,Julio,2024-07-01,16:00:00,Otro,31-40 años,27,16:00:00,16,31-40 años
2024,Julio,2024-07-01,17:00:00,Otro,31-40 años,36,17:00:00,17,31-40 años
2024,Julio,2024-07-01,18:00:00,Otro,31-40 años,42,18:00:00,18,31-40 años
2024,Julio,2024-07-01,19:00:00,Otro,31-40 años,33,19:00:00,19,31-40 años
2024,Julio,2024-07-01,20:00:00,Otro,31-40 años,24,20:00:00,20,31-40 años
2024,Julio,2024-07-01,21:00:00,Otro,31-40 años,22,21:00:00,21,31-40 años
2024,Julio,2024-07-01,22:00:00,Otro,31-40 años,9,22:00:00,22,31-40 años
2024,Julio,2024-07-01,23:00:00,Otro,31-40 años,4,23:00:00,23,31-40 años
2024,Julio,2024-07-01,00:00:00,Otro,41-50 años,1,00:00:00,0,41-50 años
2024,Julio,2024-07-01,06:00:00,Otro,41-50 años,1,06:00:00,6,41-50 años
2024,Julio,2024-07-01,08:00:00,Otro,41-50 años,4,08:00:00,8,41-50 años
2024,Julio,2024-07-01,09:00:00,Otro,41-50 años,6,09:00:00,9,41-50 años
2024,Julio,2024-07-01,10:00:00,Otro,41-50 años,7,10:00:00,10,41-50 años
2024,Julio,2024-07-01,11:00:00,Otro,41-50 años,9,11:00:00,11,41-50 años
2024,Julio,2024-07-01,12:00:00,Otro,41-50 años,6,12:00:00,12,41-50 años
2024,Julio,2024-07-01,13:00:00,Otro,41-50 años,4,13:00:00,13,41-50 años
2024,Julio,2024-07-01,14:00:00,Otro,41-50 años,11,14:00:00,14,41-50 años
2024,Julio,2024-07-01,15:00:00,Otro,41-50 años,12,15:00:00,15,41-50 años
2024,Julio,2024-07-01,16:00:00,Otro,41-50 años,14,16:00:00,16,41-50 años
2024,Julio,2024-07-01,17:00:00,Otro,41-50 años,8,17:00:00,17,41-50 años
2024,Julio,2024-07-01,18:00:00,Otro,41-50 años,9,18:00:00,18,41-50 años
2024,Julio,2024-07-01,19:00:00,Otro,41-50 años,6,19:00:00,19,41-50 años
2024,Julio,2024-07-01,20:00:00,Otro,41-50 años,3,20:00:00,20,41-50 años
2024,Julio,2024-07-01,21:00:00,Otro,41-50 años,7,21:00:00,21,41-50 años
2024,Julio,2024-07-01,22:00:00,Otro,41-50 años,2,22:00:00,22,41-50 años
2024,Julio,2024-07-01,23:00:00,Otro,41-50 años,1,23:00:00,23,41-50 años
2024,Julio,2024-07-01,06:00:00,Otro,51-60 años,1,06:00:00,6,51-60 años
2024,Julio,2024-07-01,08:00:00,Otro,51-60 años,1,08:00:00,8,51-60 años
2024,Julio,2024-07-01,09:00:00,Otro,51-60 años,2,09:00:00,9,51-60 años
2024,Julio,2024-07-01,10:00:00,Otro,51-60 años,1,10:00:00,10,51-60 años
2024,Julio,2024-07-01,11:00:00,Otro,51-60 años,1,11:00:00,11,51-60 años
2024,Julio,2024-07-01,12:00:00,Otro,51-60 años,1,12:00:00,12,51-60 años
2024,Julio,2024-07-01,13:00:00,Otro,51-60 años,4,13:00:00,13,51-60 años
2024,Julio,2024-07-01,14:00:00,Otro,51-60 años,3,14:00:00,14,51-60 años
2024,Julio,2024-07-01,15:00:00,Otro,51-60 años,1,15:00:00,15,51-60 años
2024,Julio,2024-07-01,16:00:00,Otro,51-60 años,4,16:00:00,16,51-60 años
2024,Julio,2024-07-01,17:00:00,Otro,51-60 años,1,17:00:00,17,51-60 años
2024,Julio,2024-07-01,18:00:00,Otro,51-60 años,3,18:00:00,18,51-60 años
2024,Julio,2024-07-01,19:00:00,Otro,51-60 años,4,19:00:00,19,51-60 años
2024,Julio,2024-07-01,20:00:00,Otro,51-60 años,1,20:00:00,20,51-60 años
2024,Julio,2024-07-01,21:00:00,Otro,51-60 años,1,21:00:00,21,51-60 años
2024,Julio,2024-07-01,14:00:00,Otro,61-70 años,1,14:00:00,14,61-70 años
2024,Julio,2024-07-01,15:00:00,Otro,61-70 años,1,15:00:00,15,61-70 años
2024,Julio,2024-07-01,16:00:00,Otro,61-70 años,1,16:00:00,16,61-70 años
2024,Julio,2024-07-01,17:00:00,Otro,61-70 años,2,17:00:00,17,61-70 años
2024,Julio,2024-07-01,20:00:00,Otro,61-70 años,1,20:00:00,20,61-70 años
2024,Julio,2024-07-01,21:00:00,Otro,61-70 años,1,21:00:00,21,61-70 años
2024,Julio,2024-07-01,12:00:00,Otro,71-80 años,1,12:00:00,12,71-80 años
2024,Julio,2024-07-01,13:00:00,Otro,71-80 años,1,13:00:00,13,71-80 años
2024,Julio,2024-07-01,14:00:00,Otro,71-80 años,1,14:00:00,14,71-80 años
2024,Julio,2024-07-02,00:00:00,Hombre,10-20 años,10,00:00:00,0,10-20 años
2024,Julio,2024-07-02,05:00:00,Hombre,10-20 años,8,05:00:00,5,10-20 años
2024,Julio,2024-07-02,06:00:00,Hombre,10-20 años,38,06:00:00,6,10-20 años
2024,Julio,2024-07-02,07:00:00,Hombre,10-20 años,52,07:00:00,7,10-20 años
2024,Julio,2024-07-02,08:00:00,Hombre,10-20 años,73,08:00:00,8,10-20 años
2024,Julio,2024-07-02,09:00:00,Hombre,10-20 años,73,09:00:00,9,10-20 años
2024,Julio,2024-07-02,10:00:00,Hombre,10-20 años,61,10:00:00,10,10-20 años
2024,Julio,2024-07-02,11:00:00,Hombre,10-20 años,87,11:00:00,11,10-20 años
2024,Julio,2024-07-02,12:00:00,Hombre,10-20 años,85,12:00:00,12,10-20 años
2024,Julio,2024-07-02,13:00:00,Hombre,10-20 años,104,13:00:00,13,10-20 años
2024,Julio,2024-07-02,14:00:00,Hombre,10-20 años,123,14:00:00,14,10-20 años
2024,Julio,2024-07-02,15:00:00,Hombre,10-20 años,139,15:00:00,15,10-20 años
2024,Julio,2024-07-02,16:00:00,Hombre,10-20 años,109,16:00:00,16,10-20 años
2024,Julio,2024-07-02,17:00:00,Hombre,10-20 años,106,17:00:00,17,10-20 años
2024,Julio,2024-07-02,18:00:00,Hombre,10-20 años,113,18:00:00,18,10-20 años
2024,Julio,2024-07-02,19:00:00,Hombre,10-20 años,96,19:00:00,19,10-20 años
2024,Julio,2024-07-02,20:00:00,Hombre,10-20 años,95,20:00:00,20,10-20 años
2024,Julio,2024-07-02,21:00:00,Hombre,10-20 años,77,21:00:00,21,10-20 años
2024,Julio,2024-07-02,22:00:00,Hombre,10-20 años,46,22:00:00,22,10-20 años
2024,Julio,2024-07-02,23:00:00,Hombre,10-20 años,26,23:00:00,23,10-20 años
2024,Julio,2024-07-02,00:00:00,Hombre,21-30 años,93,00:00:00,0,21-30 años
2024,Julio,2024-07-02,01:00:00,Hombre,21-30 años,7,01:00:00,1,21-30 años
2024,Julio,2024-07-02,05:00:00,Hombre,21-30 años,123,05:00:00,5,21-30 años
2024,Julio,2024-07-02,06:00:00,Hombre,21-30 años,437,06:00:00,6,21-30 años
2024,Julio,2024-07-02,07:00:00,Hombre,21-30 años,999,07:00:00,7,21-30 años
2024,Julio,2024-07-02,08:00:00,Hombre,21-30 años,1464,08:00:00,8,21-30 años
2024,Julio,2024-07-02,09:00:00,Hombre,21-30 años,1312,09:00:00,9,21-30 años
2024,Julio,2024-07-02,10:00:00,Hombre,21-30 años,839,10:00:00,10,21-30 años
2024,Julio,2024-07-02,11:00:00,Hombre,21-30 años,666,11:00:00,11,21-30 años
2024,Julio,2024-07-02,12:00:00,Hombre,21-30 años,721,12:00:00,12,21-30 años
2024,Julio,2024-07-02,13:00:00,Hombre,21-30 años,956,13:00:00,13,21-30 años
2024,Julio,2024-07-02,14:00:00,Hombre,21-30 años,1159,14:00:00,14,21-30 años
2024,Julio,2024-07-02,15:00:00,Hombre,21-30 años,1295,15:00:00,15,21-30 años
2024,Julio,2024-07-02,16:00:00,Hombre,21-30 años,1256,16:00:00,16,21-30 años
2024,Julio,2024-07-02,17:00:00,Hombre,21-30 años,1661,17:00:00,17,21-30 años
2024,Julio,2024-07-02,18:00:00,Hombre,21-30 años,2096,18:00:00,18,21-30 años
2024,Julio,2024-07-02,19:00:00,Hombre,21-30 años,1758,19:00:00,19,21-30 años
2024,Julio,2024-07-02,20:00:00,Hombre,21-30 años,1225,20:00:00,20,21-30 años
2024,Julio,2024-07-02,21:00:00,Hombre,21-30 años,870,21:00:00,21,21-30 años
2024,Julio,2024-07-02,22:00:00,Hombre,21-30 años,507,22:00:00,22,21-30 años
2024,Julio,2024-07-02,23:00:00,Hombre,21-30 años,262,23:00:00,23,21-30 años
2024,Julio,2024-07-02,00:00:00,Hombre,31-40 años,86,00:00:00,0,31-40 años
2024,Julio,2024-07-02,01:00:00,Hombre,31-40 años,1,01:00:00,1,31-40 años
2024,Julio,2024-07-02,05:00:00,Hombre,31-40 años,93,05:00:00,5,31-40 años
2024,Julio,2024-07-02,06:00:00,Hombre,31-40 años,440,06:00:00,6,31-40 años
2024,Julio,2024-07-02,07:00:00,Hombre,31-40 años,1036,07:00:00,7,31-40 años
2024,Julio,2024-07-02,08:00:00,Hombre,31-40 años,1562,08:00:00,8,31-40 años
2024,Julio,2024-07-02,09:00:00,Hombre,31-40 años,1307,09:00:00,9,31-40 años
2024,Julio,2024-07-02,10:00:00,Hombre,31-40 años,853,10:00:00,10,31-40 años
2024,Julio,2024-07-02,11:00:00,Hombre,31-40 años,663,11:00:00,11,31-40 años
2024,Julio,2024-07-02,12:00:00,Hombre,31-40 años,755,12:00:00,12,31-40 años
2024,Julio,2024-07-02,13:00:00,Hombre,31-40 años,834,13:00:00,13,31-40 años
2024,Julio,2024-07-02,14:00:00,Hombre,31-40 años,1048,14:00:00,14,31-40 años
2024,Julio,2024-07-02,15:00:00,Hombre,31-40 años,1212,15:00:00,15,31-40 años
2024,Julio,2024-07-02,16:00:00,Hombre,31-40 años,1152,16:00:00,16,31-40 años
2024,Julio,2024-07-02,17:00:00,Hombre,31-40 años,1508,17:00:00,17,31-40 años
2024,Julio,2024-07-02,18:00:00,Hombre,31-40 años,1956,18:00:00,18,31-40 años
2024,Julio,2024-07-02,19:00:00,Hombre,31-40 años,1606,19:00:00,19,31-40 años
2024,Julio,2024-07-02,20:00:00,Hombre,31-40 años,1171,20:00:00,20,31-40 años
2024,Julio,2024-07-02,21:00:00,Hombre,31-40 años,711,21:00:00,21,31-40 años
2024,Julio,2024-07-02,22:00:00,Hombre,31-40 años,401,22:00:00,22,31-40 años
2024,Julio,2024-07-02,23:00:00,Hombre,31-40 años,187,23:00:00,23,31-40 años
2024,Julio,2024-07-02,00:00:00,Hombre,41-50 años,24,00:00:00,0,41-50 años
2024,Julio,2024-07-02,01:00:00,Hombre,41-50 años,2,01:00:00,1,41-50 años
2024,Julio,2024-07-02,05:00:00,Hombre,41-50 años,56,05:00:00,5,41-50 años
2024,Julio,2024-07-02,06:00:00,Hombre,41-50 años,175,06:00:00,6,41-50 años
2024,Julio,2024-07-02,07:00:00,Hombre,41-50 años,477,07:00:00,7,41-50 años
2024,Julio,2024-07-02,08:00:00,Hombre,41-50 años,691,08:00:00,8,41-50 años
2024,Julio,2024-07-02,09:00:00,Hombre,41-50 años,534,09:00:00,9,41-50 años
2024,Julio,2024-07-02,10:00:00,Hombre,41-50 años,347,10:00:00,10,41-50 años
2024,Julio,2024-07-02,11:00:00,Hombre,41-50 años,353,11:00:00,11,41-50 años
2024,Julio,2024-07-02,12:00:00,Hombre,41-50 años,343,12:00:00,12,41-50 años
2024,Julio,2024-07-02,13:00:00,Hombre,41-50 años,383,13:00:00,13,41-50 años
2024,Julio,2024-07-02,14:00:00,Hombre,41-50 años,542,14:00:00,14,41-50 años
2024,Julio,2024-07-02,15:00:00,Hombre,41-50 años,578,15:00:00,15,41-50 años
2024,Julio,2024-07-02,16:00:00,Hombre,41-50 años,498,16:00:00,16,41-50 años
2024,Julio,2024-07-02,17:00:00,Hombre,41-50 años,597,17:00:00,17,41-50 años
2024,Julio,2024-07-02,18:00:00,Hombre,41-50 años,739,18:00:00,18,41-50 años
2024,Julio,2024-07-02,19:00:00,Hombre,41-50 años,567,19:00:00,19,41-50 años
2024,Julio,2024-07-02,20:00:00,Hombre,41-50 años,393,20:00:00,20,41-50 años
2024,Julio,2024-07-02,21:00:00,Hombre,41-50 años,250,21:00:00,21,41-50 años
2024,Julio,2024-07-02,22:00:00,Hombre,41-50 años,130,22:00:00,22,41-50 años
2024,Julio,2024-07-02,23:00:00,Hombre,41-50 años,65,23:00:00,23,41-50 años
2024,Julio,2024-07-02,00:00:00,Hombre,51-60 años,11,00:00:00,0,51-60 años
2024,Julio,2024-07-02,05:00:00,Hombre,51-60 años,17,05:00:00,5,51-60 años
2024,Julio,2024-07-02,06:00:00,Hombre,51-60 años,84,06:00:00,6,51-60 años
2024,Julio,2024-07-02,07:00:00,Hombre,51-60 años,204,07:00:00,7,51-60 años
2024,Julio,2024-07-02,08:00:00,Hombre,51-60 años,239,08:00:00,8,51-60 años
2024,Julio,2024-07-02,09:00:00,Hombre,51-60 años,208,09:00:00,9,51-60 años
2024,Julio,2024-07-02,10:00:00,Hombre,51-60 años,157,10:00:00,10,51-60 años
2024,Julio,2024-07-02,11:00:00,Hombre,51-60 años,146,11:00:00,11,51-60 años
2024,Julio,2024-07-02,12:00:00,Hombre,51-60 años,156,12:00:00,12,51-60 años
2024,Julio,2024-07-02,13:00:00,Hombre,51-60 años,179,13:00:00,13,51-60 años
2024,Julio,2024-07-02,14:00:00,Hombre,51-60 años,236,14:00:00,14,51-60 años
2024,Julio,2024-07-02,15:00:00,Hombre,51-60 años,271,15:00:00,15,51-60 años
2024,Julio,2024-07-02,16:00:00,Hombre,51-60 años,215,16:00:00,16,51-60 años
2024,Julio,2024-07-02,17:00:00,Hombre,51-60 años,252,17:00:00,17,51-60 años
2024,Julio,2024-07-02,18:00:00,Hombre,51-60 años,275,18:00:00,18,51-60 años
2024,Julio,2024-07-02,19:00:00,Hombre,51-60 años,190,19:00:00,19,51-60 años
2024,Julio,2024-07-02,20:00:00,Hombre,51-60 años,147,20:00:00,20,51-60 años
2024,Julio,2024-07-02,21:00:00,Hombre,51-60 años,73,21:00:00,21,51-60 años
2024,Julio,2024-07-02,22:00:00,Hombre,51-60 años,41,22:00:00,22,51-60 años
2024,Julio,2024-07-02,23:00:00,Hombre,51-60 años,21,23:00:00,23,51-60 años
2024,Julio,2024-07-02,00:00:00,Hombre,61-70 años,1,00:00:00,0,61-70 años
2024,Julio,2024-07-02,05:00:00,Hombre,61-70 años,4,05:00:00,5,61-70 años
2024,Julio,2024-07-02,06:00:00,Hombre,61-70 años,17,06:00:00,6,61-70 años
2024,Julio,2024-07-02,07:00:00,Hombre,61-70 años,46,07:00:00,7,61-70 años
2024,Julio,2024-07-02,08:00:00,Hombre,61-70 años,49,08:00:00,8,61-70 años
2024,Julio,2024-07-02,09:00:00,Hombre,61-70 años,58,09:00:00,9,61-70 años
2024,Julio,2024-07-02,10:00:00,Hombre,61-70 años,60,10:00:00,10,61-70 años
2024,Julio,2024-07-02,11:00:00,Hombre,61-70 años,59,11:00:00,11,61-70 años
2024,Julio,2024-07-02,12:00:00,Hombre,61-70 años,52,12:00:00,12,61-70 años
2024,Julio,2024-07-02,13:00:00,Hombre,61-70 años,58,13:00:00,13,61-70 años
2024,Julio,2024-07-02,14:00:00,Hombre,61-70 años,72,14:00:00,14,61-70 años
2024,Julio,2024-07-02,15:00:00,Hombre,61-70 años,81,15:00:00,15,61-70 años
2024,Julio,2024-07-02,16:00:00,Hombre,61-70 años,77,16:00:00,16,61-70 años
2024,Julio,2024-07-02,17:00:00,Hombre,61-70 años,62,17:00:00,17,61-70 años
2024,Julio,2024-07-02,18:00:00,Hombre,61-70 años,72,18:00:00,18,61-70 años
2024,Julio,2024-07-02,19:00:00,Hombre,61-70 años,45,19:00:00,19,61-70 años
2024,Julio,2024-07-02,20:00:00,Hombre,61-70 años,29,20:00:00,20,61-70 años
2024,Julio,2024-07-02,21:00:00,Hombre,61-70 años,21,21:00:00,21,61-70 años
2024,Julio,2024-07-02,22:00:00,Hombre,61-70 años,6,22:00:00,22,61-70 años
2024,Julio,2024-07-02,23:00:00,Hombre,61-70 años,6,23:00:00,23,61-70 años
2024,Julio,2024-07-02,06:00:00,Hombre,71-80 años,3,06:00:00,6,71-80 años
2024,Julio,2024-07-02,07:00:00,Hombre,71-80 años,3,07:00:00,7,71-80 años
2024,Julio,2024-07-02,08:00:00,Hombre,71-80 años,4,08:00:00,8,71-80 años
2024,Julio,2024-07-02,09:00:00,Hombre,71-80 años,4,09:00:00,9,71-80 años
2024,Julio,2024-07-02,10:00:00,Hombre,71-80 años,10,10:00:00,10,71-80 años
2024,Julio,2024-07-02,11:00:00,Hombre,71-80 años,11,11:00:00,11,71-80 años
2024,Julio,2024-07-02,12:00:00,Hombre,71-80 años,7,12:00:00,12,71-80 años
2024,Julio,2024-07-02,13:00:00,Hombre,71-80 años,14,13:00:00,13,71-80 años
2024,Julio,2024-07-02,14:00:00,Hombre,71-80 años,10,14:00:00,14,71-80 años
2024,Julio,2024-07-02,15:00:00,Hombre,71-80 años,9,15:00:00,15,71-80 años
2024,Julio,2024-07-02,16:00:00,Hombre,71-80 años,12,16:00:00,16,71-80 años
2024,Julio,2024-07-02,17:00:00,Hombre,71-80 años,8,17:00:00,17,71-80 años
2024,Julio,2024-07-02,18:00:00,Hombre,71-80 años,7,18:00:00,18,71-80 años
2024,Julio,2024-07-02,19:00:00,Hombre,71-80 años,1,19:00:00,19,71-80 años
2024,Julio,2024-07-02,20:00:00,Hombre,71-80 años,4,20:00:00,20,71-80 años
2024,Julio,2024-07-02,22:00:00,Hombre,71-80 años,1,22:00:00,22,71-80 años
2024,Julio,2024-07-02,23:00:00,Hombre,71-80 años,2,23:00:00,23,71-80 años
2024,Julio,2024-07-02,09:00:00,Hombre,81-90 años,1,09:00:00,9,81-90 años
2024,Julio,2024-07-02,12:00:00,Hombre,81-90 años,1,12:00:00,12,81-90 años
2024,Julio,2024-07-02,14:00:00,Hombre,81-90 años,1,14:00:00,14,81-90 años
2024,Julio,2024-07-02,18:00:00,Hombre,81-90 años,1,18:00:00,18,81-90 años
2024,Julio,2024-07-02,00:00:00,Mujer,10-20 años,6,00:00:00,0,10-20 años
2024,Julio,2024-07-02,05:00:00,Mujer,10-20 años,1,05:00:00,5,10-20 años
2024,Julio,2024-07-02,06:00:00,Mujer,10-20 años,9,06:00:00,6,10-20 años
2024,Julio,2024-07-02,07:00:00,Mujer,10-20 años,23,07:00:00,7,10-20 años
2024,Julio,2024-07-02,08:00:00,Mujer,10-20 años,19,08:00:00,8,10-20 años
2024,Julio,2024-07-02,09:00:00,Mujer,10-20 años,26,09:00:00,9,10-20 años
2024,Julio,2024-07-02,10:00:00,Mujer,10-20 años,28,10:00:00,10,10-20 años
2024,Julio,2024-07-02,11:00:00,Mujer,10-20 años,32,11:00:00,11,10-20 años
2024,Julio,2024-07-02,12:00:00,Mujer,10-20 años,41,12:00:00,12,10-20 años
2024,Julio,2024-07-02,13:00:00,Mujer,10-20 años,43,13:00:00,13,10-20 años
2024,Julio,2024-07-02,14:00:00,Mujer,10-20 años,38,14:00:00,14,10-20 años
2024,Julio,2024-07-02,15:00:00,Mujer,10-20 años,40,15:00:00,15,10-20 años
2024,Julio,2024-07-02,16:00:00,Mujer,10-20 años,51,16:00:00,16,10-20 años
2024,Julio,2024-07-02,17:00:00,Mujer,10-20 años,58,17:00:00,17,10-20 años
2024,Julio,2024-07-02,18:00:00,Mujer,10-20 años,46,18:00:00,18,10-20 años
2024,Julio,2024-07-02,19:00:00,Mujer,10-20 años,38,19:00:00,19,10-20 años
2024,Julio,2024-07-02,20:00:00,Mujer,10-20 años,36,20:00:00,20,10-20 años
2024,Julio,2024-07-02,21:00:00,Mujer,10-20 años,25,21:00:00,21,10-20 años
2024,Julio,2024-07-02,22:00:00,Mujer,10-20 años,17,22:00:00,22,10-20 años
2024,Julio,2024-07-02,23:00:00,Mujer,10-20 años,1,23:00:00,23,10-20 años
2024,Julio,2024-07-02,00:00:00,Mujer,21-30 años,21,00:00:00,0,21-30 años
2024,Julio,2024-07-02,02:00:00,Mujer,21-30 años,2,02:00:00,2,21-30 años
2024,Julio,2024-07-02,05:00:00,Mujer,21-30 años,36,05:00:00,5,21-30 años
2024,Julio,2024-07-02,06:00:00,Mujer,21-30 años,226,06:00:00,6,21-30 años
2024,Julio,2024-07-02,07:00:00,Mujer,21-30 años,519,07:00:00,7,21-30 años
2024,Julio,2024-07-02,08:00:00,Mujer,21-30 años,887,08:00:00,8,21-30 años
2024,Julio,2024-07-02,09:00:00,Mujer,21-30 años,688,09:00:00,9,21-30 años
2024,Julio,2024-07-02,10:00:00,Mujer,21-30 años,447,10:00:00,10,21-30 años
2024,Julio,2024-07-02,11:00:00,Mujer,21-30 años,339,11:00:00,11,21-30 años
2024,Julio,2024-07-02,12:00:00,Mujer,21-30 años,315,12:00:00,12,21-30 años
2024,Julio,2024-07-02,13:00:00,Mujer,21-30 años,372,13:00:00,13,21-30 años
2024,Julio,2024-07-02,14:00:00,Mujer,21-30 años,530,14:00:00,14,21-30 años
2024,Julio,2024-07-02,15:00:00,Mujer,21-30 años,630,15:00:00,15,21-30 años
2024,Julio,2024-07-02,16:00:00,Mujer,21-30 años,599,16:00:00,16,21-30 años
2024,Julio,2024-07-02,17:00:00,Mujer,21-30 años,923,17:00:00,17,21-30 años
2024,Julio,2024-07-02,18:00:00,Mujer,21-30 años,1214,18:00:00,18,21-30 años
2024,Julio,2024-07-02,19:00:00,Mujer,21-30 años,990,19:00:00,19,21-30 años
2024,Julio,2024-07-02,20:00:00,Mujer,21-30 años,604,20:00:00,20,21-30 años
2024,Julio,2024-07-02,21:00:00,Mujer,21-30 años,388,21:00:00,21,21-30 años
2024,Julio,2024-07-02,22:00:00,Mujer,21-30 años,206,22:00:00,22,21-30 años
2024,Julio,2024-07-02,23:00:00,Mujer,21-30 años,79,23:00:00,23,21-30 años
2024,Julio,2024-07-02,00:00:00,Mujer,31-40 años,18,00:00:00,0,31-40 años
2024,Julio,2024-07-02,05:00:00,Mujer,31-40 años,36,05:00:00,5,31-40 años
2024,Julio,2024-07-02,06:00:00,Mujer,31-40 años,165,06:00:00,6,31-40 años
2024,Julio,2024-07-02,07:00:00,Mujer,31-40 años,410,07:00:00,7,31-40 años
2024,Julio,2024-07-02,08:00:00,Mujer,31-40 años,621,08:00:00,8,31-40 años
2024,Julio,2024-07-02,09:00:00,Mujer,31-40 años,478,09:00:00,9,31-40 años
2024,Julio,2024-07-02,10:00:00,Mujer,31-40 años,337,10:00:00,10,31-40 años
2024,Julio,2024-07-02,11:00:00,Mujer,31-40 años,248,11:00:00,11,31-40 años
2024,Julio,2024-07-02,12:00:00,Mujer,31-40 años,300,12:00:00,12,31-40 años
2024,Julio,2024-07-02,13:00:00,Mujer,31-40 años,335,13:00:00,13,31-40 años
2024,Julio,2024-07-02,14:00:00,Mujer,31-40 años,435,14:00:00,14,31-40 años
2024,Julio,2024-07-02,15:00:00,Mujer,31-40 años,447,15:00:00,15,31-40 años
2024,Julio,2024-07-02,16:00:00,Mujer,31-40 años,431,16:00:00,16,31-40 años
2024,Julio,2024-07-02,17:00:00,Mujer,31-40 años,653,17:00:00,17,31-40 años
2024,Julio,2024-07-02,18:00:00,Mujer,31-40 años,913,18:00:00,18,31-40 años
2024,Julio,2024-07-02,19:00:00,Mujer,31-40 años,677,19:00:00,19,31-40 años
2024,Julio,2024-07-02,20:00:00,Mujer,31-40 años,481,20:00:00,20,31-40 años
2024,Julio,2024-07-02,21:00:00,Mujer,31-40 años,274,21:00:00,21,31-40 años
2024,Julio,2024-07-02,22:00:00,Mujer,31-40 años,121,22:00:00,22,31-40 años
2024,Julio,2024-07-02,23:00:00,Mujer,31-40 años,44,23:00:00,23,31-40 años
2024,Julio,2024-07-02,00:00:00,Mujer,41-50 años,5,00:00:00,0,41-50 años
2024,Julio,2024-07-02,05:00:00,Mujer,41-50 años,10,05:00:00,5,41-50 años
2024,Julio,2024-07-02,06:00:00,Mujer,41-50 años,52,06:00:00,6,41-50 años
2024,Julio,2024-07-02,07:00:00,Mujer,41-50 años,163,07:00:00,7,41-50 años
2024,Julio,2024-07-02,08:00:00,Mujer,41-50 años,192,08:00:00,8,41-50 años
2024,Julio,2024-07-02,09:00:00,Mujer,41-50 años,160,09:00:00,9,41-50 años
2024,Julio,2024-07-02,10:00:00,Mujer,41-50 años,119,10:00:00,10,41-50 años
2024,Julio,2024-07-02,11:00:00,Mujer,41-50 años,98,11:00:00,11,41-50 años
2024,Julio,2024-07-02,12:00:00,Mujer,41-50 años,88,12:00:00,12,41-50 años
2024,Julio,2024-07-02,13:00:00,Mujer,41-50 años,121,13:00:00,13,41-50 años
2024,Julio,2024-07-02,14:00:00,Mujer,41-50 años,132,14:00:00,14,41-50 años
2024,Julio,2024-07-02,15:00:00,Mujer,41-50 años,165,15:00:00,15,41-50 años
2024,Julio,2024-07-02,16:00:00,Mujer,41-50 años,160,16:00:00,16,41-50 años
2024,Julio,2024-07-02,17:00:00,Mujer,41-50 años,185,17:00:00,17,41-50 años
2024,Julio,2024-07-02,18:00:00,Mujer,41-50 años,226,18:00:00,18,41-50 años
2024,Julio,2024-07-02,19:00:00,Mujer,41-50 años,166,19:00:00,19,41-50 años
2024,Julio,2024-07-02,20:00:00,Mujer,41-50 años,120,20:00:00,20,41-50 años
2024,Julio,2024-07-02,21:00:00,Mujer,41-50 años,65,21:00:00,21,41-50 años
2024,Julio,2024-07-02,22:00:00,Mujer,41-50 años,36,22:00:00,22,41-50 años
2024,Julio,2024-07-02,23:00:00,Mujer,41-50 años,17,23:00:00,23,41-50 años
2024,Julio,2024-07-02,00:00:00,Mujer,51-60 años,2,00:00:00,0,51-60 años
2024,Julio,2024-07-02,05:00:00,Mujer,51-60 años,3,05:00:00,5,51-60 años
2024,Julio,2024-07-02,06:00:00,Mujer,51-60 años,28,06:00:00,6,51-60 años
2024,Julio,2024-07-02,07:00:00,Mujer,51-60 años,67,07:00:00,7,51-60 años
2024,Julio,2024-07-02,08:00:00,Mujer,51-60 años,67,08:00:00,8,51-60 años
2024,Julio,2024-07-02,09:00:00,Mujer,51-60 años,51,09:00:00,9,51-60 años
2024,Julio,2024-07-02,10:00:00,Mujer,51-60 años,42,10:00:00,10,51-60 años
2024,Julio,2024-07-02,11:00:00,Mujer,51-60 años,40,11:00:00,11,51-60 años
2024,Julio,2024-07-02,12:00:00,Mujer,51-60 años,36,12:00:00,12,51-60 años
